race,precinct,precinct_num,registered_voters,ballots_cast,candidate,votes,endorsed,vote_share,multi_candidate_race
9th Congressional District,Northfield 21,21.0,1581,388,Kat Abughazaleh,44,FALSE,0.1134,FALSE
9th Congressional District,Northfield 23,23.0,860,184,Kat Abughazaleh,7,FALSE,0.038,FALSE
9th Congressional District,Northfield 24,24.0,1013,258,Kat Abughazaleh,29,FALSE,0.1124,FALSE
9th Congressional District,Northfield 25,25.0,1034,212,Kat Abughazaleh,40,FALSE,0.1887,FALSE
9th Congressional District,Northfield 27,27.0,1495,212,Kat Abughazaleh,36,FALSE,0.1698,FALSE
9th Congressional District,Northfield 30,30.0,1082,315,Kat Abughazaleh,38,FALSE,0.1206,FALSE
9th Congressional District,Northfield 31,31.0,1413,276,Kat Abughazaleh,47,FALSE,0.1703,FALSE
9th Congressional District,Northfield 33,33.0,1078,54,Kat Abughazaleh,16,FALSE,0.2963,FALSE
9th Congressional District,Northfield 35,35.0,1188,230,Kat Abughazaleh,37,FALSE,0.1609,FALSE
9th Congressional District,Northfield 37,37.0,1254,385,Kat Abughazaleh,63,FALSE,0.1636,FALSE
9th Congressional District,Northfield 38,38.0,903,205,Kat Abughazaleh,37,FALSE,0.1805,FALSE
9th Congressional District,Northfield 39,39.0,702,124,Kat Abughazaleh,17,FALSE,0.1371,FALSE
9th Congressional District,Northfield 41,41.0,909,261,Kat Abughazaleh,14,FALSE,0.0536,FALSE
9th Congressional District,Northfield 42,42.0,1151,216,Kat Abughazaleh,25,FALSE,0.1157,FALSE
9th Congressional District,Northfield 43,43.0,1183,5,Kat Abughazaleh,1,FALSE,0.2,FALSE
9th Congressional District,Northfield 44,44.0,811,205,Kat Abughazaleh,17,FALSE,0.0829,FALSE
9th Congressional District,Northfield 45,45.0,837,182,Kat Abughazaleh,15,FALSE,0.0824,FALSE
9th Congressional District,Northfield 48,48.0,1015,215,Kat Abughazaleh,24,FALSE,0.1116,FALSE
9th Congressional District,Northfield 49,49.0,1157,157,Kat Abughazaleh,22,FALSE,0.1401,FALSE
9th Congressional District,Northfield 51,51.0,3043,648,Kat Abughazaleh,64,FALSE,0.0988,FALSE
9th Congressional District,Northfield 52,52.0,904,285,Kat Abughazaleh,22,FALSE,0.0772,FALSE
9th Congressional District,Northfield 53,53.0,1073,275,Kat Abughazaleh,13,FALSE,0.0473,FALSE
9th Congressional District,Northfield 56,56.0,1466,319,Kat Abughazaleh,39,FALSE,0.1223,FALSE
9th Congressional District,Northfield 57,57.0,820,176,Kat Abughazaleh,33,FALSE,0.1875,FALSE
9th Congressional District,Northfield Township Results,,41222,8691,Kat Abughazaleh,998,FALSE,0.1148,FALSE
9th Congressional District,Northfield 4,4.0,1156,226,Sam Polan,1,FALSE,0.0044,FALSE
9th Congressional District,Northfield 5,5.0,865,154,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 6,6.0,1160,261,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 7,7.0,1578,389,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 8,8.0,1540,233,Sam Polan,2,FALSE,0.0086,FALSE
9th Congressional District,Northfield 9,9.0,790,217,Sam Polan,6,FALSE,0.0276,FALSE
9th Congressional District,Northfield 10,10.0,1036,201,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 12,12.0,1705,448,Sam Polan,2,FALSE,0.0045,FALSE
9th Congressional District,Northfield 13,13.0,989,208,Sam Polan,1,FALSE,0.0048,FALSE
9th Congressional District,Northfield 19,19.0,1361,304,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 20,20.0,1070,263,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 21,21.0,1581,388,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 23,23.0,860,184,Sam Polan,1,FALSE,0.0054,FALSE
9th Congressional District,Northfield 24,24.0,1013,258,Sam Polan,1,FALSE,0.0039,FALSE
9th Congressional District,Northfield 25,25.0,1034,212,Sam Polan,1,FALSE,0.0047,FALSE
9th Congressional District,Northfield 27,27.0,1495,212,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 30,30.0,1082,315,Sam Polan,1,FALSE,0.0032,FALSE
9th Congressional District,Northfield 31,31.0,1413,276,Sam Polan,2,FALSE,0.0072,FALSE
9th Congressional District,Northfield 33,33.0,1078,54,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 35,35.0,1188,230,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 37,37.0,1254,385,Sam Polan,8,FALSE,0.0208,FALSE
9th Congressional District,Northfield 38,38.0,903,205,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 39,39.0,702,124,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 41,41.0,909,261,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 42,42.0,1151,216,Sam Polan,1,FALSE,0.0046,FALSE
9th Congressional District,Northfield 43,43.0,1183,5,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 44,44.0,811,205,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 45,45.0,837,182,Sam Polan,1,FALSE,0.0055,FALSE
9th Congressional District,Northfield 48,48.0,1015,215,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 49,49.0,1157,157,Sam Polan,1,FALSE,0.0064,FALSE
9th Congressional District,Northfield 51,51.0,3043,648,Sam Polan,2,FALSE,0.0031,FALSE
9th Congressional District,Northfield 52,52.0,904,285,Sam Polan,1,FALSE,0.0035,FALSE
9th Congressional District,Northfield 53,53.0,1073,275,Sam Polan,1,FALSE,0.0036,FALSE
9th Congressional District,Northfield 56,56.0,1466,319,Sam Polan,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 57,57.0,820,176,Sam Polan,2,FALSE,0.0114,FALSE
9th Congressional District,Northfield Township Results,,41222,8691,Sam Polan,35,FALSE,0.004,FALSE
9th Congressional District,Northfield 4,4.0,1156,226,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 5,5.0,865,154,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 6,6.0,1160,261,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 7,7.0,1578,389,Bethany Johnson,1,FALSE,0.0026,FALSE
9th Congressional District,Northfield 8,8.0,1540,233,Bethany Johnson,1,FALSE,0.0043,FALSE
9th Congressional District,Northfield 9,9.0,790,217,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 10,10.0,1036,201,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 12,12.0,1705,448,Bethany Johnson,3,FALSE,0.0067,FALSE
9th Congressional District,Northfield 13,13.0,989,208,Bethany Johnson,1,FALSE,0.0048,FALSE
9th Congressional District,Northfield 19,19.0,1361,304,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 20,20.0,1070,263,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 21,21.0,1581,388,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 23,23.0,860,184,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 24,24.0,1013,258,Bethany Johnson,1,FALSE,0.0039,FALSE
9th Congressional District,Northfield 25,25.0,1034,212,Bethany Johnson,1,FALSE,0.0047,FALSE
9th Congressional District,Northfield 27,27.0,1495,212,Bethany Johnson,1,FALSE,0.0047,FALSE
9th Congressional District,Northfield 30,30.0,1082,315,Bethany Johnson,2,FALSE,0.0063,FALSE
9th Congressional District,Northfield 31,31.0,1413,276,Bethany Johnson,2,FALSE,0.0072,FALSE
9th Congressional District,Northfield 33,33.0,1078,54,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 35,35.0,1188,230,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 37,37.0,1254,385,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 38,38.0,903,205,Bethany Johnson,1,FALSE,0.0049,FALSE
9th Congressional District,Northfield 39,39.0,702,124,Bethany Johnson,1,FALSE,0.0081,FALSE
9th Congressional District,Northfield 41,41.0,909,261,Bethany Johnson,1,FALSE,0.0038,FALSE
9th Congressional District,Northfield 42,42.0,1151,216,Bethany Johnson,1,FALSE,0.0046,FALSE
9th Congressional District,Northfield 43,43.0,1183,5,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 44,44.0,811,205,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 45,45.0,837,182,Bethany Johnson,1,FALSE,0.0055,FALSE
9th Congressional District,Northfield 48,48.0,1015,215,Bethany Johnson,1,FALSE,0.0047,FALSE
9th Congressional District,Northfield 49,49.0,1157,157,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 51,51.0,3043,648,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 52,52.0,904,285,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 53,53.0,1073,275,Bethany Johnson,1,FALSE,0.0036,FALSE
9th Congressional District,Northfield 56,56.0,1466,319,Bethany Johnson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 57,57.0,820,176,Bethany Johnson,1,FALSE,0.0057,FALSE
9th Congressional District,Northfield Township Results,,41222,8691,Bethany Johnson,21,FALSE,0.0024,FALSE
9th Congressional District,Northfield 4,4.0,1156,226,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 5,5.0,865,154,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 6,6.0,1160,261,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 7,7.0,1578,389,Howard Rosenblum,2,FALSE,0.0051,FALSE
9th Congressional District,Northfield 8,8.0,1540,233,Howard Rosenblum,1,FALSE,0.0043,FALSE
9th Congressional District,Northfield 9,9.0,790,217,Howard Rosenblum,1,FALSE,0.0046,FALSE
9th Congressional District,Northfield 10,10.0,1036,201,Howard Rosenblum,1,FALSE,0.005,FALSE
9th Congressional District,Northfield 12,12.0,1705,448,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 13,13.0,989,208,Howard Rosenblum,1,FALSE,0.0048,FALSE
9th Congressional District,Northfield 19,19.0,1361,304,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 20,20.0,1070,263,Howard Rosenblum,1,FALSE,0.0038,FALSE
9th Congressional District,Northfield 21,21.0,1581,388,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 23,23.0,860,184,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 24,24.0,1013,258,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 25,25.0,1034,212,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 27,27.0,1495,212,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 30,30.0,1082,315,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 31,31.0,1413,276,Howard Rosenblum,1,FALSE,0.0036,FALSE
9th Congressional District,Northfield 33,33.0,1078,54,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 35,35.0,1188,230,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 37,37.0,1254,385,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 38,38.0,903,205,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 39,39.0,702,124,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 41,41.0,909,261,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 42,42.0,1151,216,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 43,43.0,1183,5,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 44,44.0,811,205,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 45,45.0,837,182,Howard Rosenblum,1,FALSE,0.0055,FALSE
9th Congressional District,Northfield 48,48.0,1015,215,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 49,49.0,1157,157,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 51,51.0,3043,648,Howard Rosenblum,2,FALSE,0.0031,FALSE
9th Congressional District,Northfield 52,52.0,904,285,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 53,53.0,1073,275,Howard Rosenblum,1,FALSE,0.0036,FALSE
9th Congressional District,Northfield 56,56.0,1466,319,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 57,57.0,820,176,Howard Rosenblum,0,FALSE,0.0,FALSE
9th Congressional District,Northfield Township Results,,41222,8691,Howard Rosenblum,12,FALSE,0.0014,FALSE
9th Congressional District,Northfield 4,4.0,1156,226,Hoan Huynh,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 5,5.0,865,154,Hoan Huynh,1,FALSE,0.0065,FALSE
9th Congressional District,Northfield 6,6.0,1160,261,Hoan Huynh,2,FALSE,0.0077,FALSE
9th Congressional District,Northfield 7,7.0,1578,389,Hoan Huynh,3,FALSE,0.0077,FALSE
9th Congressional District,Northfield 8,8.0,1540,233,Hoan Huynh,1,FALSE,0.0043,FALSE
9th Congressional District,Northfield 9,9.0,790,217,Hoan Huynh,5,FALSE,0.023,FALSE
9th Congressional District,Northfield 10,10.0,1036,201,Hoan Huynh,2,FALSE,0.01,FALSE
9th Congressional District,Northfield 12,12.0,1705,448,Hoan Huynh,1,FALSE,0.0022,FALSE
9th Congressional District,Northfield 13,13.0,989,208,Hoan Huynh,8,FALSE,0.0385,FALSE
9th Congressional District,Northfield 19,19.0,1361,304,Hoan Huynh,1,FALSE,0.0033,FALSE
9th Congressional District,Northfield 20,20.0,1070,263,Hoan Huynh,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 21,21.0,1581,388,Hoan Huynh,3,FALSE,0.0077,FALSE
9th Congressional District,Northfield 23,23.0,860,184,Hoan Huynh,3,FALSE,0.0163,FALSE
9th Congressional District,Northfield 24,24.0,1013,258,Hoan Huynh,1,FALSE,0.0039,FALSE
9th Congressional District,Northfield 25,25.0,1034,212,Hoan Huynh,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 27,27.0,1495,212,Hoan Huynh,4,FALSE,0.0189,FALSE
9th Congressional District,Northfield 30,30.0,1082,315,Hoan Huynh,2,FALSE,0.0063,FALSE
9th Congressional District,Northfield 31,31.0,1413,276,Hoan Huynh,5,FALSE,0.0181,FALSE
9th Congressional District,Northfield 33,33.0,1078,54,Hoan Huynh,1,FALSE,0.0185,FALSE
9th Congressional District,Northfield 35,35.0,1188,230,Hoan Huynh,1,FALSE,0.0043,FALSE
9th Congressional District,Northfield 37,37.0,1254,385,Hoan Huynh,3,FALSE,0.0078,FALSE
9th Congressional District,Northfield 38,38.0,903,205,Hoan Huynh,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 39,39.0,702,124,Hoan Huynh,2,FALSE,0.0161,FALSE
9th Congressional District,Northfield 41,41.0,909,261,Hoan Huynh,1,FALSE,0.0038,FALSE
9th Congressional District,Northfield 42,42.0,1151,216,Hoan Huynh,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 43,43.0,1183,5,Hoan Huynh,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 44,44.0,811,205,Hoan Huynh,2,FALSE,0.0098,FALSE
9th Congressional District,Northfield 45,45.0,837,182,Hoan Huynh,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 48,48.0,1015,215,Hoan Huynh,3,FALSE,0.014,FALSE
9th Congressional District,Northfield 49,49.0,1157,157,Hoan Huynh,3,FALSE,0.0191,FALSE
9th Congressional District,Northfield 51,51.0,3043,648,Hoan Huynh,8,FALSE,0.0123,FALSE
9th Congressional District,Northfield 52,52.0,904,285,Hoan Huynh,3,FALSE,0.0105,FALSE
9th Congressional District,Northfield 53,53.0,1073,275,Hoan Huynh,6,FALSE,0.0218,FALSE
9th Congressional District,Northfield 56,56.0,1466,319,Hoan Huynh,1,FALSE,0.0031,FALSE
9th Congressional District,Northfield 57,57.0,820,176,Hoan Huynh,1,FALSE,0.0057,FALSE
9th Congressional District,Northfield Township Results,,41222,8691,Hoan Huynh,77,FALSE,0.0089,FALSE
9th Congressional District,Northfield 4,4.0,1156,226,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 5,5.0,865,154,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 6,6.0,1160,261,Mark Arnold Fredrickson,1,FALSE,0.0038,FALSE
9th Congressional District,Northfield 7,7.0,1578,389,Mark Arnold Fredrickson,1,FALSE,0.0026,FALSE
9th Congressional District,Northfield 8,8.0,1540,233,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 9,9.0,790,217,Mark Arnold Fredrickson,1,FALSE,0.0046,FALSE
9th Congressional District,Northfield 10,10.0,1036,201,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 12,12.0,1705,448,Mark Arnold Fredrickson,1,FALSE,0.0022,FALSE
9th Congressional District,Northfield 13,13.0,989,208,Mark Arnold Fredrickson,1,FALSE,0.0048,FALSE
9th Congressional District,Northfield 19,19.0,1361,304,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 20,20.0,1070,263,Mark Arnold Fredrickson,1,FALSE,0.0038,FALSE
9th Congressional District,Northfield 21,21.0,1581,388,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 23,23.0,860,184,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 24,24.0,1013,258,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 25,25.0,1034,212,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 27,27.0,1495,212,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 30,30.0,1082,315,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 31,31.0,1413,276,Mark Arnold Fredrickson,1,FALSE,0.0036,FALSE
9th Congressional District,Northfield 33,33.0,1078,54,Mark Arnold Fredrickson,1,FALSE,0.0185,FALSE
9th Congressional District,Northfield 35,35.0,1188,230,Mark Arnold Fredrickson,1,FALSE,0.0043,FALSE
9th Congressional District,Northfield 37,37.0,1254,385,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 38,38.0,903,205,Mark Arnold Fredrickson,1,FALSE,0.0049,FALSE
9th Congressional District,Northfield 39,39.0,702,124,Mark Arnold Fredrickson,2,FALSE,0.0161,FALSE
9th Congressional District,Northfield 41,41.0,909,261,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 42,42.0,1151,216,Mark Arnold Fredrickson,1,FALSE,0.0046,FALSE
9th Congressional District,Northfield 43,43.0,1183,5,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 44,44.0,811,205,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 45,45.0,837,182,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 48,48.0,1015,215,Mark Arnold Fredrickson,1,FALSE,0.0047,FALSE
9th Congressional District,Northfield 49,49.0,1157,157,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 51,51.0,3043,648,Mark Arnold Fredrickson,1,FALSE,0.0015,FALSE
9th Congressional District,Northfield 52,52.0,904,285,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 53,53.0,1073,275,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 56,56.0,1466,319,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield 57,57.0,820,176,Mark Arnold Fredrickson,0,FALSE,0.0,FALSE
9th Congressional District,Northfield Township Results,,41222,8691,Mark Arnold Fredrickson,15,FALSE,0.0017,FALSE
9th State Senate District,Northfield 4,4.0,1156,226,Rachel Ruttenberg,95,,0.4204,FALSE
9th State Senate District,Northfield 5,5.0,865,154,Rachel Ruttenberg,96,,0.6234,FALSE
9th State Senate District,Northfield 6,6.0,1160,261,Rachel Ruttenberg,89,,0.341,FALSE
9th State Senate District,Northfield 7,7.0,1578,389,Rachel Ruttenberg,188,,0.4833,FALSE
9th State Senate District,Northfield 10,10.0,1036,201,Rachel Ruttenberg,100,,0.4975,FALSE
9th State Senate District,Northfield 11,11.0,1494,52,Rachel Ruttenberg,24,,0.4615,FALSE
9th State Senate District,Northfield 12,12.0,1705,448,Rachel Ruttenberg,157,,0.3504,FALSE
9th State Senate District,Northfield 13,13.0,989,208,Rachel Ruttenberg,89,,0.4279,FALSE
9th State Senate District,Northfield 14,14.0,1063,39,Rachel Ruttenberg,17,,0.4359,FALSE
9th State Senate District,Northfield 19,19.0,1361,304,Rachel Ruttenberg,127,,0.4178,FALSE
9th State Senate District,Northfield 20,20.0,1070,263,Rachel Ruttenberg,167,,0.635,FALSE
9th State Senate District,Northfield 21,21.0,1581,388,Rachel Ruttenberg,150,,0.3866,FALSE
